역,이름,주소,상세보기,메뉴
개화,식스컵스 개화산역 2호점,서울 강서구 양천로 28 벽산에어트리움 별관동 1층 138~139호,https://place.map.kakao.com/1689480021,"쉬림프 매콤 크림 파스타 (15,000원); 로제육 파스타 (15,000원); 아라비아따 파스타 (14,000원); 고르곤졸라 피자 (15,000원); 페페로니 피자 (17,000원); 해물볶음우동 (15,000원); 제육볶음 (19,000원); 소시지 야채볶음 (12,000원); 뼈없는 닭발 (13,000원); 청양 부추전 (11,000원); 김치전 (9,000원); 우삼겹 소유나베 (19,000원); 해물짬뽕탕 (15,000원); 김치찌개 (참치/돼지) (14,000원); 부대찌개 (14,000원); 김차어묵우동 (14,000원); 어묵탕 (13,000원); 닭볶음탕 (24,000원); 허니갈릭 감자튀김 (13,000원); 돼지탕수육 (14,000원); 사천탕수육 (17,000원); 양념 깐풍기 (16,000원); 후라이드 치킨 (19,000원); 골뱅이 쫄면 (15,000원); 계란말이 (10,000원); 치즈 계란말이 (12,000원); 두부김치 (13,000원); 해물 떡볶이 (14,000원); 치즈 라볶이 (14,000원); 철판 소시지 (15,000원)"
개화,카페프리헷 방화역점,서울 강서구 금낭화로 287-50 119호,https://place.map.kakao.com/1871138002,"에스프레소 (HOT) (1,800원); 연한 아메리카노 (HOT) (1,800원); 진한아메리카노 (HOT) (2,200원); 3샷아메리카노 (HOT) (2,600원); 카페라떼 (HOT) (2,600원); 아샷추 (ICE) (3,000원); 초코샷라떼 (HOT) (2,600원); 카푸치노 (HOT) (2,600원); 밀샷추 (HOT) (2,800원); 초코밀크티 (HOT) (2,600원); 핫초코 (2,600원); 아이스초코 (2,800원); 로얄밀크티 (HOT) (2,600원); 초코우유라떼 (HOT) (2,600원); 피치자몽아이스티 (ICE) (2,800원); 피치망고아이스티 (ICE) (2,800원); 망고티 (HOT) (2,600원); 복숭아티 (HOT) (2,600원); 숲속의아침 (HOT) (3,000원); 하루의위로 (HOT) (3,000원)"
개화,등촌샤브샤브칼국수 방화점,서울 강서구 양천로 38,https://place.map.kakao.com/20713366,얼큰버섯칼국수; 맑은버섯칼국수; 샤브샤브; 볶음밥
개화,직화커피 서양콩차 개화산역점,서울 강서구 양천로 28 벽산에어트리움 별관동 1층 135호,https://place.map.kakao.com/1969372877,"직화 바닐라라떼 (3,900원); 직화 콩차라떼 (5,000원); 직화 아메리카노 (2,000원); 직화 카페라떼 (3,400원); 직화 카라멜 마끼야또 (3,900원); 직화 카페모카 (3,900원); 직화 카푸치노 (3,400원); 딸기라떼 (ONLY ICE) (4,900원); 리얼 초코라떼 (3,800원); 민트 초코라떼 (3,800원); 녹차라떼 (3,800원); 오곡라떼 (3,800원); 고구마라떼 (3,800원); 캐모마일 (3,500원); 얼그레이 (3,500원); 페퍼민트 (3,500원); 히비스커스 (3,500원); 잉글리시 블랙퍼스트 (3,500원); 복숭아 아이스티 (3,500원); 유자차 (3,500원); 자몽차 (3,500원); 레몬차 (3,500원); 청귤차 (3,700원); 생강차 (3,700원); 레몬 에이드 (4,900원); 블루 레몬 에이드 (4,900원); 청포도 에이드 (4,900원); 자몽 에이드 (4,900원); 청귤 에이드 (4,900원); 유자 에이드 (4,900원); 자두 에이드 (5,300원); 녹차 스무디 (4,900원); 요거트 스무디 (4,500원); 딸기 요거트 스무디 (4,900원); 블루베리 요거트 스무디 (4,900원); 자두 스무디 (5,300원); 민트초코 프라푸치노 (4,900원)"
개화,스타벅스 김포공항DT점,서울 강서구 개화동로 517,https://place.map.kakao.com/697145793,"피치 요거트 블렌디드 (6,500원); 씨솔트 카라멜 콜드 브루 (6,500원); 자몽 망고 코코 프라푸치노 (7,100원); 더블 머스캣 블렌디드 (6,700원); 바나나 아몬드 오트 프라푸치노 (7,900원); 초코 바나나 아몬드 오트 프라푸치노 (7,900원); 제주 말차 요거트 블렌디드 (6,500원); 스타벅스 망고 라떼 (6,500원); 칩 앤 칩 모카 프라푸치노 (6,700원); 스타벅스 꿀 호떡 크림 프라푸치노 (9,300원); 밀크카라멜 라떼 (5,800원); 아이스 밀크카라멜 라떼 (5,800원); 오늘의 커피 (4,500원); 카푸치노 (5,200원); 카페 라떼 (5,200원); 카페 모카 (5,700원); 카페 아메리카노 (4,700원); 카라멜 마키아또 (6,100원); 화이트 초콜릿 모카 (6,100원); 스타벅스 돌체 라떼 (6,100원); 자바 칩 프라푸치노 (6,500원); 망고 바나나 블렌디드 (6,600원); 아이스 자몽 허니 블랙 티 (5,900원); 자몽 허니 블랙 티 (5,900원); 콜드 브루 (5,100원); 디카페인 카페 아메리카노 (5,000원); 디카페인 카페 라떼 (5,500원); 제주 말차 라떼 (6,100원); 돌체 콜드 브루 (6,000원)"
개화,개화산맛집,서울 강서구 양천로 23,https://place.map.kakao.com/16088765,김치전골
개화,식스컵스,서울 강서구 양천로 60 1층,https://place.map.kakao.com/9197926,"한치 (13,000원); 대구포와명태포 (12,000원); 쥐포튀김 (8,000원); 오징어땅콩 (15,000원); 육포와문 (14,000원); 먹태 (13,500원); 노가리 (12,000원); 쥐포구이 (8,000원); 어묵탕 (12,000원); 돼지김치찌개 (13,500원); 부대찌개 (13,500원); 해물짬뽕탕 (14,000원); 닭볶음탕 (23,000원); 참치김치찌개 (13,500원); 알탕 (16,500원); 냄비김치국수 (9,000원); 해물볶음우동 (13,000원); 낙지볶음 (16,500원); 제육볶음 (19,500원); 김치전 (8,000원); 오징어부추전 (13,000원); 후라이드치킨 (18,000원); 돼지탕수육 (12,500원); 양념깐풍기 (15,500원); 치킨탕수육 (12,500원); 돈까스 (12,000원); 소시지야채볶음 (11,000원); 계란말이 (10,000원); 철판소시지 (13,000원); 뼈없는닭발 (12,000원); 해물떡볶이 (13,000원); 두부김치 (12,000원); 치즈계란말이 (12,000원); 골뱅이쫄면 (14,000원); 치즈라볶이 (12,000원); 제철과일 (23,000원); 화채 (18,000원); 번데기탕 (8,000원); 계란찜 (7,000원); 케이준샐러드 (14,000원); 카프레제샐러드 (15,000원); 허니갈릭감자튀김 (12,000원); 아라비아따파스타 (13,000원); 쉬림프매콤크림파스타 (14,000원); 로제육파스타 (14,000원); 고르곤졸라피자 (14,000원); 페퍼로니피자 (15,000원); 치킨퀘사디아 (15,000원); 식스컵스보쌈 (27,000원)"
개화,더팬1913,서울 강서구 금낭화로17길 9 1층,https://place.map.kakao.com/27537286,"캐모마일 (4,000원); 석류 홍초 (4,000원); 레몬 아이스티 (4,000원); 고구마 라떼 (4,500원); 레몬 수제차 (4,000원)"
개화,벌말매운탕,인천 계양구 벌말로551번길 6 1층,https://place.map.kakao.com/1152491958,"메기매운탕 (2인) (40,000원); 참게+메기매운탕 (소) (50,000원); 빠가사리매운탕 (소) (50,000원); 빠가사리+메기매운탕 (소) (50,000원); 참게+빠가사리매운탕 (소) (50,000원); 참게+빠사리+메기매운탕 (소) (50,000원)"
개화,신촌기사식당,서울 강서구 방화대로 408 세언빌딩 1층,https://place.map.kakao.com/16046189,"불꽃백반 (32,000원); 양념게장백반 (12,000원); 돼지불백 (10,000원); 해물잡탕 (12,000원); 동태찌개 (10,000원); 된장찌개 (8,000원); 생고기김치찌개 (9,000원)"
개화,이모네밥집 개화산점,서울 강서구 양천로 28 1층,https://place.map.kakao.com/1574078317,"제육덮밥 (10,000원); 비빔국수 (8,500원); 잔치국수 (8,000원); 쇠고기미역국 (8,000원); 오징어 덮밥 (10,000원); 냉면 (9,000원); 떡만둣국 (10,000원); 얼큰떡만둣국 (10,500원); 등심돈까스 (10,000원); 칼국수 (9,000원); 얼큰칼국수 (9,500원); 칼만두 (11,000원); 얼큰칼만두 (11,500원); 만두설렁탕 (11,000원); 만두육개장 (11,000원); 황태콩나물국 (8,000원); 사골우거지국 (9,000원); 순두부찌개 (9,000원); 들깨순두부 (9,000원); 소내장탕 (10,000원); 비빔밥 (9,000원); 육개장 (9,000원); 소불고기 (10,000원); 처음처럼 360mL (5,000원); 새로（처음처럼 zero sugar）360mL (5,000원); 진로 zero sugar 360mL (5,000원); 참이슬 후레쉬 360mL (5,000원); 참이슬 오리지날 360mL (5,000원); 카스 500mL (5,000원); 테라 500mL (5,000원)"
개화,피자스쿨 개화산역점,서울 강서구 양천로 28 벽산에어트리움 별관동 1층,https://place.map.kakao.com/13055594,"고구마피자 (12,900원); 까르보네피자 (14,900원); 더블갈릭바베큐피자 (15,900원); 직화홀릭바이트피자 (16,900원); 콤비네이션피자 (12,900원); 핫치킨피자 (12,900원); 불고기피자 (13,900원); 포테이토피자 (13,900원); 오지치즈포테이토피자 (16,900원); 치즈오븐스파게티 (6,900원); 페퍼로니피자 (11,900원); 치즈피자 (10,900원); 프리미엄스테이크피자 (17,900원); 나폴리피자 (14,900원); 고르곤졸라피자 (14,900원); 아이리쉬포테이토피자 (14,900원); 지구식단직화피자 (14,900원); 야채퀘사디아피자 (15,900원); 비프퀘사디아피자 (15,900원); 치킨퀘사디아피자 (15,900원); 트러플포테이토피자 (15,900원); 직화파인애플피자 (15,900원); 불닭고구마피자 (15,900원); 깐쇼새우피자 (16,900원); 닭안심살피자 (16,900원); 도이치바이트피자 (16,900원); 멕시칸바이트피자 (16,900원); 미트러버피자 (17,900원); 갈릭포테이토 (4,900원); 트러플포테이토스틱 (4,900원)"
개화,설빙 서울방화점,서울 강서구 금낭화로 145 에어뷰21-1오피스텔 2층 208~215호,https://place.map.kakao.com/26644159,"인절미 설빙 (9,900원)"
개화,남해족발,서울 강서구 양천로 52 1층,https://place.map.kakao.com/16074008,메뉴 정보 없음
개화,빠샤수제닭꼬치,서울 강서구 양천로 29-5 지인빌 1동 1층 101호,https://place.map.kakao.com/402461029,"롱닭꼬치 (4,000원); 파닭꼬치 (3,500원); 염통꼬치 (4,500원); 소세지꼬치 (3,000원); 어깨살꼬치 (3,000원); 오리꼬치 2개 (5,000원); 닭발꼬치 2개 (5,000원)"
개화,대관령황태해장국,인천 계양구 벌말로601번길 1 1층,https://place.map.kakao.com/10260739,"황태해장국 (10,000원); 황태비빔냉면 (11,000원); 황태구이정식 (15,000원); 황태(굴)해장국 (12,000원); 갈비탕 (14,000원); 육개장 (10,000원); 황태물냉면 (10,000원); 황태구이 (10,000원); 황태만두 (5,000원); 황태찜(중) (40,000원); 황태해물찜(중) (50,000원)"
개화,모두밀,서울 강서구 금낭화로15길 16 1층,https://place.map.kakao.com/1204680957,"냉모밀국수 (6,000원); 모밀비빔 (6,000원); 온모밀 (6,000원); 유부우동 (4,000원); 수제생돈까스 (7,000원)"
개화,화통삼 개화산역점,서울 강서구 양천로 28,https://place.map.kakao.com/23954330,"모둠스페셜(3인) (41,000원); 모둠스페셜(4인) (51,000원); 특수부위 모둠 (54,000원); 생삼겹 스페셜(290g) (14,000원); 생오겹살(180g) (12,000원); 생삼겹살(180g) (12,000원); 생목살(180g) (12,000원); 항정살(180g) (12,000원); 갈매기살(180g) (12,000원); 어깨살(180g) (11,000원); 명품삼겹살(180g) (9,000원)"
개화,고구려짬뽕10101 인천계양점,인천 계양구 벌말로551번길 1 1층,https://place.map.kakao.com/1755949095,"차돌짬뽕 (12,000원); 불짬뽕 (9,000원); 옛날짬뽕 (8,500원); 삼선짬뽕 (10,500원); 불삼선짬뽕 (11,000원); 불차돌짬뽕 (12,500원); 옛날짬뽕밥 (9,000원); 삼선짬뽕밥 (11,000원); 차돌짬뽕밥 (12,500원); 불짬뽕밥 (9,500원); 불삼선짬뽕밥 (11,500원); 불차돌짬뽕밥 (13,000원); 왕군만두 (6,500원); 미니탕수육 (12,000원); 옛날볶음밥 (8,500원); 옛날짜장 (6,500원); 어린이짜장(10세이하) (3,000원); 찹쌀탕수육(소) (18,000원)"
개화,스타벅스 방화DT,서울 강서구 방화대로 375,https://place.map.kakao.com/482613052,"피치 요거트 블렌디드 (6,500원); 씨솔트 카라멜 콜드 브루 (6,500원); 자몽 망고 코코 프라푸치노 (7,100원); 더블 머스캣 블렌디드 (6,700원); 바나나 아몬드 오트 프라푸치노 (7,900원); 초코 바나나 아몬드 오트 프라푸치노 (7,900원); 제주 말차 요거트 블렌디드 (6,500원); 스타벅스 망고 라떼 (6,500원); 칩 앤 칩 모카 프라푸치노 (6,700원); 스타벅스 꿀 호떡 크림 프라푸치노 (9,300원); 밀크카라멜 라떼 (5,800원); 아이스 밀크카라멜 라떼 (5,800원); 오늘의 커피 (4,500원); 카푸치노 (5,200원); 카페 라떼 (5,200원); 카페 모카 (5,700원); 카페 아메리카노 (4,700원); 카라멜 마키아또 (6,100원); 화이트 초콜릿 모카 (6,100원); 스타벅스 돌체 라떼 (6,100원); 자바 칩 프라푸치노 (6,500원); 망고 바나나 블렌디드 (6,600원); 아이스 자몽 허니 블랙 티 (5,900원); 자몽 허니 블랙 티 (5,900원); 콜드 브루 (5,100원); 디카페인 카페 아메리카노 (5,000원); 디카페인 카페 라떼 (5,500원); 제주 말차 라떼 (6,100원); 돌체 콜드 브루 (6,000원)"
개화,읍천리382 개화산점,서울 강서구 양천로10길 38 신마곡벽산블루밍 106동 103호,https://place.map.kakao.com/1984908601,"[무조건]아메리카노 (3,500원); [상큼딸기]딸기 요거트 스무디 (5,500원); [치킨텐더 밀쌈]치킨 또띠아랩 (4,900원); [판매율 1위]미숫가루 (4,500원); [시그니처]불고기샌드위치 (7,900원); [근육생성] 부채살 스테이크 포케 샐러드 (12,600원); [겉바속촉] 치킨텐더 포케 샐러드 (11,900원); [할미큰손] 1L 카페라떼 (7,900원); [할미큰손] 1L 읍천리 냉마스무디 (10,900원); [할미큰손] 1L 딸기스무디 (10,900원); [할미큰손] 1L 망고스무디 (10,900원); [배터지자] 대식가의 한끼세트 (15,000원); [추천조합]미숫가루＋샌드위치 (12,400원); [당충전]카라멜마끼아또 (4,800원); [신선도100%] 포케 샐러드 (9,900원); [연어큐브] 연어 포케 샐러드 (14,600원); [쫄깃촉촉] 오리훈제 포케 샐러드 (12,600원); [풍미가득] 폴드포크 포케 샐러드 (11,900원); [식단의 정석] 닭가슴살 포케 샐러드 (12,600원); [한식의 정석] 불고기 포케 샐러드 (11,900원); 할매가 서리한 수박주스 (5,500원); 할매손맛 수박밭라떼 (5,900원); 할매가 서리한 1L수박주스 (10,900원); 할매손맛 1L수박밭라떼 (11,700원); [할미큰손] 1L 아메리카노 (6,900원); [할미큰손] 1L 읍천리커피 (8,900원); [할미큰손] 1L바닐라빈라떼 (9,700원); [할미큰손] 1L바나나샷라떼 (9,700원); [할미큰손] 1L 헤이즐넛 (9,500원); [할미큰손] 1L 헤이즐넛라떼 (9,500원)"
개화,희영이네즉석떡볶이,서울 강서구 양천로 56 2층,https://place.map.kakao.com/169513213,"고추장 즉석떡볶이（비조리） (16,000원); 짜장 즉석떡볶이 （비조리） (16,000원); 반반 즉석떡볶이 （비조리） (16,000원); 치즈볶음밥 （비조리） (3,000원); 칠성사이다 뚱캔 (2,000원); 펩시 뚱캔 (2,000원); 제로펩시 뚱캔 (2,000원); 웰치스포도 (2,000원)"
개화,지니랜드,서울 강서구 양천로10길 38,https://place.map.kakao.com/1947352048,"아메리카노 (4,000원); 헤이즐넛아메리카노 (4,500원); 헤이즐넛라떼 (5,000원); 카페라떼 (5,000원); 바닐라라떼 (5,000원); 연유라떼 (5,000원); 꿀자동차 (4,500원); 꿀유자차 (4,500원); 꿀청귤차 (4,500원); 캐모마일 (4,000원); 녹차 (4,000원); 딸바과일쥬스 (5,000원); 바나나과일쥬스 (5,000원); 마과일쥬스 (5,000원); 키위과일쥬스 (5,000원); 자몽에이드 (5,000원); 레몬에이드 (5,000원); 청포도에이드 (5,000원); 히비스커스에이드 (5,000원); 패션후르츠에이드 (5,000원); 복숭아아이스티 (4,000원); 미숫가루라떼 (5,900원); 딸기라떼 (5,900원); 말차라떼 (5,900원); 쑥라떼 (5,900원); 초코라떼 (5,900원); 흑임자라떼 (5,900원)"
개화,세컨플로어,서울 강서구 양천로 27-3 2층,https://place.map.kakao.com/550233675,브리치즈구이; 고르곤졸라피자; 감바스알아히요; 에그인헬; 바지락술찜
개화,더벤티 개화산역점,서울 강서구 양천로10길 38 신마곡벽산블루밍상가 105동 106호,https://place.map.kakao.com/422980296,수박주스; 수박라떼; 수박멜론크러쉬; 초코라떼; 복숭아아이스티; 말차프라페; 에스프레소쉐이크; 콜드브루라떼; 카페모카; 아인슈페너; 헤이즐넛딥라떼; 아이스 아메리카노; 군고구마라떼; 딸기라떼; 바닐라딥라떼; 핫 아메리카노; 자몽에이드; 자바칩프라페; 초코쉐이크; 카페라떼; 콜드브루; 토피넛라떼; 흑설탕버블티
개화,방화활어직판장,서울 강서구 양천로17길 6,https://place.map.kakao.com/102075747,"1인 물회 (12,000원); 어묵 + 우동 (6,000원); 초밥 (12p) (11,000원); 생선까스 (8,000원); 활어회덮밥 (8,000원); 연어덮밥 (8,000원); 게덮밥 (8,000원); 고등어구이 (9,000원); 통우럭탕 (2인) (20,000원)"
개화,우리집밥상,서울 강서구 양천로 48,https://place.map.kakao.com/1342523828,메뉴 정보 없음
개화,신교령사골순대국 본점,인천 계양구 벌말로 608 1층,https://place.map.kakao.com/62001449,"순대국 (10,000원); 술국 (10,000원); 오대순대 (12,000원); 순대철판볶음 (중) (25,000원); 순대전골 (중) (25,000원)"
개화,울엄니밥상,서울 강서구 금낭화로15길 17 1층,https://place.map.kakao.com/27271887,"든든한오삼불고기 (2인이상) (15,000원); 건강한생버섯불고기 (2인이상) (15,000원); 칼칼한갈치조림 (2인이상) (15,000원); 고기품격생삼겹살 (15,000원); 고소한들기름두부부침 (10,000원); 살살녹는소고기육전 (30,000원); 포차감성무뼈닭발 (20,000원); 매콤달콤닭볶음탕 (48,000원); 울엄니밥상 (9,000원); 보글보글된장찌개 (9,000원); 김치찌개 (9,000원); 몽글몽글해물순두부 (9,000원); 개운한김치비지찌개 (10,000원); 구수한청국장 (10,000원); 시원한황태해장국 (10,000원); 지글지글고등어구이 (12,000원); 새콤달콤황태구이 (13,000원); 후끈철판오징어볶음 (15,000원)"
개화,쭈꾸으리 방화점,서울 강서구 금낭화로 128 2층,https://place.map.kakao.com/1694723981,"알쌈쭈꾸미정식(1인분) (13,000원); 쭈꾸미정식(1인분) (10,000원); A세트(중)(2~3인) (38,000원); A세트(대)(3~4인) (48,000원); B세트(중)(2~3인) (38,000원); B세트(대)(3~4인) (48,000원); C세트(대)(3~4인) (48,000원); C세트(중)(2~3인) (38,000원); 고르곤졸라피자(10인치) (5,000원); 고르곤졸라피자(8인치) (3,000원); 왕새우튀김(2마리) (4,000원); 계란찜 (4,000원); 쭈꾸미볶음(2~3인) (28,000원); 돈쭈볶음(2~3인) (30,000원); 쭈꾸미추가(120g) (6,000원); 고기추가(120g) (7,000원); 연어추가(20개) (20,000원); 보쌈추가 (20,000원); 갈비추가 (20,000원); 묵사발추가 (3,000원)"
