역,이름,주소,상세보기,메뉴
오금,파리바게뜨 오금현대,서울 송파구 마천로 76 성암빌딩 1층 101호,https://place.map.kakao.com/802143786,"아메리카노(HOT) (2,900원)"
오금,큰맘할매순대국 가락점,서울 송파구 송이로17길 43 1층,https://place.map.kakao.com/1972252147,"순대국 (9,000원); 큰맘순대국 (11,000원); 큰맘내장국밥 (11,000원); 1인세트(식사류+편육or순대) (14,000원); 큰맘순대국+토종순대(소) (18,000원); 소갈비탕 (13,000원); 양선지해장국 (11,000원); 소머리곰탕 (10,000원); 수육국밥 (9,000원); 뼈해장국 (10,000원); 삼계탕 (14,500원); 토종순대（대) (11,000원); 편육（대） (11,000원); 소내장탕 (10,500원); 김치찜 (10,000원); 육개장순대국 (9,900원); 황태해장국 (9,500원); 얼큰모듬술국 (23,000원); 마늘백곱창볶음 (16,000원); 순대곱창볶음 (25,000원); 뼈 감자탕 (중) (25,000원); 뼈 감자탕 (대) (30,000원); 순대소곱창전골 (28,000원); 순대국＋할매토종순대（소） (16,900원); 순대국＋편육（소） (17,900원); 처음처럼 (4,000원); 참이슬 후레쉬 (4,000원); 참이슬 오리지널 (4,000원); 카스 (5,000원); 장수막걸리 (4,000원)"
오금,파스타왕,서울 송파구 오금로36길 42,https://place.map.kakao.com/836261716,"（（NEW）） 치폴레 부채살 파스타 （매콤할수 있어요） (19,900원); （신메뉴） 매콤 투움바 파스타 (16,900원); （야심작）스파이시 순두부 짬뽕 파스타 (18,900원); 새우 크림 파스타 (15,900원); 부채살 토마토 파스타 (18,900원); 부채살 로제 파스타 (18,900원); 부채살 크림 파스타 (18,900원); （새우x） 알리오올리오 (13,900원); 새우 알리오 올리오 (15,500원); 해산물 토마토 파스타 (16,900원); 베이컨 토마토 파스타 (13,900원); 새우 투움바 파스타 （페투치네면） (16,900원); （안주류） 우삼겹숙주볶음（기본도 살짝 매콤） (22,000원); [고기만]부채살스테이크（미디움-웰던（속은 붉은빛）컷팅O）300g (35,900원); （신 매움주의） 쓰리자차 토마토 해물 파스타 (18,900원); 감바스 알 아히요（＋치아바타） (20,000원); [고기집보다 맛있을걸][트러플오일에구워요]목살구이（오직 고기만） (15,900원); （신메뉴） 에그인헬 （빵포함）（새우X, 다진소고기O） (22,000원); （신메뉴）엔쵸비 오일파스타 (16,900원); （신메뉴） 명란크림파스타（＋베이컨,새우） (18,900원); （야심작2）스파이시 순두부 짬뽕 크림 파스타 (18,900원); D.I.Y파스타（리조또 여기서 만들어드실수있어요） (100원); （공지） 고소한 차돌박이 입고! （NO 삽겹양지） (6,500원); （공지）먹물빠네빵 추가 되었습니다. (4,500원); （12월신규 파스타면） 리가토니 (3,900원); 봉골레 파스타 (16,900원); 엔초비 파스타 (16,900원); 버니니 330ml (병) (8,000원); 블루문 330ml (병) (8,000원); 아사히 슈퍼드라이 340ml 캔 (5,500원)"
오금,마약낙곱새 송파점,서울 송파구 중대로27길 1 1층,https://place.map.kakao.com/105739639,"[비조리]한우대창 낙곱새(일회용냄비) + 라면사리 (23,900원); [비조리]낙우새(일회용냄비) + 라면사리 (23,900원); [비조리]모찌당 세트（낙곱새 ＋ 치즈사리＋추가당면） (36,000원); 명품한우대창 100g (7,000원); 새우추가 100g (6,000원); 우삼겹 60g (3,300원); 우삼겹 120g (6,000원); 밀떡사리 8개 (1,000원); 치즈사리 (2,000원); 공기밥 (1,500원); 칠성사이다500mL（PET） (2,000원); 펩시콜라500mL（PET） (2,000원); 펩시제로라임 500ml （PET） (2,000원)"
오금,동신상회,서울 송파구 송파대로30길 41-17 1층,https://place.map.kakao.com/1429248973,"동신한접시 (85,000원); 돼지한접시 (48,000원); 스테이크목살 (16,000원); 껍데기 (10,000원); 삼겹살 (16,000원); 토시살 (20,000원); 살치살 (21,000원); 매운고추장찌개 (7,000원); 된장술밥 (7,000원); 비빔국수 (6,000원); 야채추가 (3,000원); 소한접시 (51,000원)"
오금,피터패트,서울 송파구 중대로 220 1층 104호,https://place.map.kakao.com/1872358036,메뉴탭 없음
오금,김밥천국,서울 송파구 마천로 70,https://place.map.kakao.com/1026497920,메뉴탭 없음
오금,청년치킨 가락점,서울 송파구 동남로 213 1층 103호,https://place.map.kakao.com/1547504758,"후라이드 바삭매콤. (18,000원); 양념치킨 매콤달콤 (19,000원); 간장치킨 마늘단짠 (19,000원); 스노윙 눈꽃치즈 눈꽃치킨 (19,000원); 맵닭매워 매운양념 (19,000원); 화끈후끈 매운간장 (19,000원); 매콤마요 청양크림 (20,000원); 후라이드 바삭매콤 치킨 (22,500원); 내 맘대로 골라서 순살 3가지맛 (26,000원); 청년 1인 반마리+고구마맛탕+콜라500mL (18,000원); 청년 2인세트 (24,000원); 후라이드반+양념반 (19,000원); 후라이드반+간장반 (19,000원); 후라이드반+매운양념반 (19,000원); 후라이드반+핫간장반 (19,000원); 후라이드반+스노윙 눈꽃치즈반 (19,000원); 후라이드반 + 청양크림반 (20,000원); 양념반+스노윙 눈꽃치즈반 (20,000원); 양념반+간장반 (20,000원); 양념반+매운양념반 (20,000원); 양념반+핫간장반 (20,000원); 양념반+청양크림반 (21,000원); 간장반+스노윙 눈꽃치즈반 (20,000원); 간장반+매운양념반 (20,000원); 간장반+핫간장반 (20,000원); 간장반+청양크림반 (21,000원); 매운양념반+스노윙 눈꽃치즈반 (20,000원); 매운양념반+청양크림반 (21,000원); 매운양념반+핫간장반 (20,000원); 핫간장반+스노윙 눈꽃치즈반 (20,000원)"
오금,프로퍼커피바,서울 송파구 위례성대로22길 6 유진빌딩 1층,https://place.map.kakao.com/27288893,"헤이라떼 (6,000원); 아메리카노 (5,000원); 카페라떼 (5,800원); 자몽티 (HOT) (7,000원); 레몬티 (HOT) (7,000원); 핸드드립 (6,000원); 콜드브루 (7,000원); 콜드브루 라떼 (7,000원); 브라운 라떼 (6,000원); 에스프레소 (5,000원); 카푸치노 (5,800원); 플랫화이트 (5,500원); 모카 (6,500원); 초코라떼 (6,000원); 오렌지주스 (7,500원); 자몽주스 (7,500원); 레몬에이드 (7,000원); 자몽에이드 (7,000원); 밀크티 웨딩임페리얼 (7,000원); 노엘 시나몬 밀크티 (7,000원)"
오금,서해안해군참모총장,서울 송파구 중대로23길 17,https://place.map.kakao.com/1705869647,메뉴탭 없음
오금,키즈카페,서울 송파구 중대로 235,https://place.map.kakao.com/23977123,메뉴탭 없음
오금,개롱골목냉면,서울 송파구 오금로44가길 8 1층,https://place.map.kakao.com/669288820,"명태회냉면 (11,000원); 장국밥 (9,000원); 비빔냉면 (9,000원); 물냉면 (9,000원); 돌솥비빔밥 (10,000원); 웰빙비빔밥 (9,000원); 튀김만두 (4,000원); 갈비만두 (4,000원); 등심 돈가스 (10,000원); 치즈 돈가스 (12,000원)"
오금,홀리차이나,서울 송파구 오금로35길 17 현대아파트 지하1층 A-9호,https://place.map.kakao.com/1625581260,"돼지고기탕수육 (소) (20,000원); 옛날짜장면 (7,000원); 팔보채 (소) (40,000원); 깐풍기 (소) (30,000원); 삼선짬뽕 (10,000원); 돼지고기탕수육 (중) (27,000원); 돼지고기탕수육 (대) (35,000원); 삼선간짜장 (9,000원); 삼선고추짬뽕 (10,000원); 사천탕면 (10,000원); 삼선매운차돌짬뽕 (11,000원); 삼선우동 (10,000원); 홀리특면 (9,000원); 기스면 (10,000원); 삼선매운볶음짬뽕 (10,000원); 삼선매운쟁반짜장 (10,000원); 고추잡채 (소) (30,000원); 동파육 (중) (40,000원)"
오금,다래연,서울 송파구 마천로8길 21 1층,https://place.map.kakao.com/1954470183,"짜장면 (8,000원); 간짜장 (10,000원); 쟁반짜장 (11,000원); 삼선짜장 (13,000원); 짬뽕 (9,000원); 삼선짬뽕 (13,000원); 차돌짬뽕 (13,000원); 고기짬뽕 (12,000원); 하얀짬뽕 (13,000원); 쟁반짬뽕 (11,500원); 삼선우동 (13,000원); 삼선울면 (13,000원); 짬뽕밥 (10,000원); 삼선짬뽕밥 (13,000원); 하얀짬뽕밥 (13,000원); 볶음밥 (9,000원); 삼선볶음밥 (11,000원); 잡채밥 (10,000원); 특밥 (11,000원); 양송이덮밥 (11,000원); 새우덮밥 (11,000원); 마파덮밥 (11,000원); 제육덮밥 (11,000원); 잡탕밥 (17,000원); 참이슬 후레쉬 (5,000원); 처음처럼 (5,000원); 새로 (5,000원); 진로이즈백 (5,000원); 연태고량주 250mL (20,000원); 이과두주 125mL (4,000원)"
오금,2014생맥주,서울 송파구 오금로36길 19-1,https://place.map.kakao.com/24787890,"치킨가라아게 (16,000원); 똥집튀김 (14,000원); 감자튀김 (13,000원); 모듬꼬치튀김 (15,000원); 치즈스틱&감자튀김 (13,500원); 새우깡(민물새우튀김) (14,000원); 홍게다리튀김 (16,000원); 새우튀김 (15,000원); 윙봉&닭껍질튀김 (17,000원); 번데기탕 (8,000원); 국물떡볶이 (12,000원); 오뎅탕 (15,000원); 짬뽕탕 (16,000원); 노가리&땅콩 (14,000원); 대구포 (13,000원); 쥐포 (13,000원); 먹태 (17,000원); 육포 (13,000원); 한치 (16,000원); 은행 (11,000원); 아이스황도 (11,000원); 모듬소세지 (16,000원)"
오금,신촌서연황소곱창,서울 송파구 위례성대로20길 32 1층,https://place.map.kakao.com/19331881,"황소곱창 (1인분) (23,000원); 대창 (1인분) (23,000원); 막창 (1인분) (23,000원); 염통 (1인분) (15,000원); 간천엽 (1인분) (15,000원); 생모듬 (2~3인분) (43,000원); 양깃머리 (1인분) (25,000원); 차돌박이 (1인분) (23,000원)"
오금,오꾸꼬,서울 송파구 오금로35길 44,https://place.map.kakao.com/26412217,"오리지널 현미베이크 (16,000원); 윙다리로스트 (20,000원); 달콤갈릭베이크 (17,000원); 칠리베이크 (17,000원); 소이간장베이크 (17,000원); 핫소스베이크 (17,000원); 오리지널로스트 (15,000원); 데리갈릭로스트 (16,000원); 오세트 (30,000원); 강정베이크（약간 매운맛 양념치킨） (17,000원); 순살베이크 (20,000원); 윙다리베이크 (20,000원); 바베큐로스트 (16,000원); 치즈칠리로스트 (17,000원); 순살로스트 (20,000원); 꾸세트 (34,000원); 꼬세트 (34,000원); 오븐감자구이 (7,000원); 파채（파채＋소스） (2,500원); 양배추 샐러드 (2,500원); 치킨무 (500원); 치킨소스 (500원); 콜라 500mL (2,000원); 콜라 1.25L (3,000원); 사이다 500mL (2,000원); 사이다 1.25L (3,000원); 생맥주 1000cc (7,000원)"
오금,찌개나찜이나 송파대박집,서울 송파구 송이로17길 54-27,https://place.map.kakao.com/961041861,"김치찌개 (18,000원); 동태찌개 (20,000원); 아구탕 (30,000원); 아구찜 (40,000원); 뽈찜 (40,000원); 내장동태찌개 (26,000원); 뽈탕 (30,000원); 김치찜 (25,000원); 두루치기 (25,000원); 계란말이 (7,000원); 김치전 (6,000원); 공기밥 (1,000원); 콜라 (2,000원); 사이다 (2,000원)"
오금,디어로열,서울 송파구 오금로35길 17 현대아파트종합상가 A동 지하1층 18~18-1호,https://place.map.kakao.com/1468753772,케이크 (변동가격); 베이킹클래스 (변동가격); 구움과자 세트 (변동가격)
오금,을지로골뱅이와 호프가만났을때,서울 송파구 중대로23길 20,https://place.map.kakao.com/16082683,메뉴 정보 없음
오금,가연 샤브칼국수전통비빔밥 본점,서울 송파구 위례성대로22길 28 인성정보빌딩 1층,https://place.map.kakao.com/13292732,"제육비빔밥 (10,000원); 돌솥비빔밥 (11,000원); 양푼비빔밥 (9,000원); 콩나물국밥 (8,000원); 떡국 (9,000원); 떡만두국 (9,000원); 만두국 (9,000원)"
오금,커피랑도서관 가락센터점,서울 송파구 송이로 83 우송빌딩 5층,https://place.map.kakao.com/1443060989,메뉴탭 없음
오금,북청코다리,서울 송파구 오금로35길 12,https://place.map.kakao.com/803575949,메뉴탭 없음
오금,동명원 오금점,서울 송파구 마천로 94 1층,https://place.map.kakao.com/1445706480,"울면 (9,000원); 차돌박이짬뽕 (13,000원); 숯불구이짬뽕 (13,000원); 수제비짬뽕+밥 (11,000원); 숯불구이덮밥 (12,000원); 숯불구이볶음밥 (11,000원); 숯불구이짜장 (12,000원); 하얀짬뽕 (13,000원); 홍합짬뽕 (13,000원); 공기밥 (1,500원); 사이다 500mL (3,000원); 콜라 500mL (3,000원); 알뜰 셋트메뉴0 (25,000원); 알뜰 셋트메뉴0.1 (26,000원); 알뜰 셋트메뉴1 (28,000원); 알뜰 셋트메뉴2 (29,000원); 알뜰 셋트메뉴3 (30,000원); 알뜰 셋트메뉴4 (30,000원); 알뜰 셋트메뉴5 (32,000원); 알뜰 셋트메뉴6 (37,000원); 알뜰 셋트메뉴7 (37,000원); 알뜰 셋트메뉴8 (40,000원); 알뜰 셋트메뉴9 (40,000원); 알뜰 셋트메뉴10 (38,000원); 알뜰 셋트메뉴11 (41,000원); 짜장면 (8,000원); 짬뽕 (9,000원); 간짜장 (9,000원); 쟁반짜장 (10,000원); 삼선간짜장 (10,000원)"
오금,가락커피,서울 송파구 오금로36길 29 1층,https://place.map.kakao.com/1864857383,"아메리카노 와이 (3,500원); 카페라떼 (4,500원); 바닐라라떼 (4,800원); 연유라떼 (4,800원); 코코넛라떼 (4,800원); 콜드브루 (4,000원); 콜드브루라떼 (4,500원); 초코라떼 (4,800원); 라떼 (5,800원); 코코넛커피스무디 (6,300원); 고구마라떼 (4,800원); 진저라떼 (4,800원); 백향과 에이드 (5,300원)"
오금,교동찜닭 송파점,서울 송파구 오금로36길 25,https://place.map.kakao.com/763675054,"순살 1인분 찜닭 (밥포함) (16,000원); 사장님두찜한 [교동찜닭] (25,400원); 매콤달달한 [고추장찜닭] (24,900원); 삼계탕보단 [간장찜닭] (24,900원); 닭도리탕(보통도 매콤해요) (33,900원); 불찜닭 (25,900원); 치킨보단 [레드크림 로제찜닭] (27,900원); 순살 1인 레드크림 로제찜닭 (순한맛X) (17,000원); 공기밥(흑미밥) (1,000원); 펩시콜라 500mL (2,000원); 펩시콜라 1.25L (3,000원); 칠성사이다 1.5L (3,000원); 날치알 마요 주먹밥 (셀프) (4,500원)"
오금,프로퍼커피바 2호점,서울 송파구 오금로31가길 20 1층,https://place.map.kakao.com/1348561549,"헤이라떼 (6,000원); 아메리카노 (5,000원); 초코라떼 (6,000원); 라구 파스타 (15,000원); 귤잼스콘 (4,000원); 버터스콘 (4,000원); 카푸치노 (5,800원); 카페라떼 (5,800원); 플랫화이트 (5,500원); 오렌지주스 (7,500원); 자몽에이드 (7,000원); 레몬에이드 (7,000원); 레몬티 (7,000원); 메도우 (7,000원); 쿨허벌허브차 (6,000원); 소시지&에그스크램블 (15,000원); 훈제 연어&에그스크램블 (15,000원); 연어 베네딕트 (18,000원); 리코타 토마토 오픈 샌드위치 (14,000원); 제철 과일 프렌치 토스트 (15,000원)"
오금,이디야커피 가락중앙점,서울 송파구 송이로 87 1층 3호,https://place.map.kakao.com/597444628,"아메리카노 (3,200원); 카페라떼 (4,200원); 바닐라라떼 (4,500원); 카라멜마끼야또 (4,500원); 초콜릿라떼 (3,900원); 토피넛라떼 (4,200원); 꿀복숭아플레치노 (3,900원); 초콜릿칩플레치노 (4,500원)"
오금,커피앤톡로스터스,서울 송파구 중대로23길 1-40 명민빌딩 1층 102호,https://place.map.kakao.com/1375464149,메뉴 정보 없음
오금,메가MGC커피 가락중앙점,서울 송파구 동남로 209 1층,https://place.map.kakao.com/1258348568,"（ICE）메가리카노 (4,500원); 복숭아아이스티 (4,300원); 자몽에이드 (4,800원); 유니콘프라페마카롱 (3,600원); 아이스 허니 와앙 슈 (3,900원); 감자빵 (5,000원); 할메가커피 (3,400원); （ICE）아메리카노 (3,000원); （ICE）바닐라라떼 (4,700원); （ICE）카라멜마끼아또 (5,000원); （ICE）큐브라떼 (5,500원); （ICE）디카페인 아메리카노 (4,300원); 쿠키프라페 (5,200원); 블루베리요거트스무디 (5,200원); 꿀수박주스 (5,300원); 콜드브루 아샷추 크러쉬 (5,300원); 와앙메리칸 뽀득 핫도그 (5,100원); 햄앤치즈샌드위치 (3,900원); 할메가미숫커피 (4,200원); 왕메가초코 (5,700원); 왕메가아이스티 (5,200원); 제로 복숭아 아이스티 (4,300원); (ICE)상큼 리치티 (5,200원); 치즈 품은 감자빵 (5,400원); 왕할메가커피 (4,500원); （HOT）아메리카노 (3,000원); (HOT) 헛개리카노 (3,700원); (ICE) 헛개리카노 (3,700원); 왕메가 헛개리카노 (4,700원); （HOT）헤이즐넛아메리카노 (4,000원)"
오금,그리드,서울 송파구 마천로 146 1층,https://place.map.kakao.com/1351318116,"아메리카노 (3,800원)"
오금,본설렁탕 송파오금점,서울 송파구 마천로 134,https://place.map.kakao.com/854318903,"본해장국밥 (11,000원); 한우사골 얼큰순대국밥 (10,000원); 물냉면 (10,000원); 한우사골 돼지수육국밥 (11,000원); [본죽이만든설렁탕] 한우사골 설렁탕 (12,000원); 한우사골 능이닭곰탕(보양/삼계탕) (13,000원); 한우사골 토종순대국밥 (10,000원); 한우사골 소고기무국밥(장터국밥) (9,000원); 한우사골 얼큰설렁탕(해장국) (12,000원); 한우사골 얼큰떡만두설렁탕(떡만두국/떡국) (11,000원); 토종순대국밥+미니모둠수육 (15,000원); 본해장국밥+미니모둠수육 (16,000원); 얼큰 짬뽕국밥 (11,000원); [고기곱빼기]한우사골 설렁탕 (15,000원); [고기곱빼기]한우사골 얼큰설렁탕(해장국) (15,000원); 얼큰닭곰탕(보양/삼계탕) (11,000원); 한우사골 떡만두설렁탕(떡만두국/떡국) (11,000원); 한우사골 도가니설렁탕(곰탕/보양) (18,000원); 한우사골 나주식곰탕(나주곰탕) (12,000원); 비빔냉면 (10,000원); 물냉면+직화 불고기 (13,000원); 비빔냉면+직화 불고기 (13,000원); 물냉면(곱빼기) (11,000원); 비빔냉면(곱빼기) (11,000원); 물냉면(곱빼기)+직화 불고기 (14,000원); 비빔냉면(곱빼기)+직화 불고기 (14,000원); 얼큰순대국밥+미니모둠수육 (15,000원); 참이슬 (5,000원); 처음처럼 (5,000원); 카스 (5,000원)"
오금,프래쉬크레딧 오금역점,서울 송파구 중대로23길 21,https://place.map.kakao.com/1705662449,메뉴 정보 없음
오금,도야감자탕 가락점,서울 송파구 중대로23길 20 1층 111호,https://place.map.kakao.com/1952861481,메뉴탭 없음
오금,다복향마라탕 개롱역점,서울 송파구 동남로 234 진넥스베르디엠 105호,https://place.map.kakao.com/541164532,"1인분마라탕 (12,000원); [가성비최고] 마라탕＋꿔바로우（중）＋음료 (22,000원); [국물이맛있는]셀프마라탕／自选麻辣湯 (9,900원); [유아독존]셀프마라샹궈／自选麻辣香鍋 (18,000원); [겉바속촉] 꿔바로우 (12,000원); （깨고소）게맛살계란볶음밥／鸡蛋炒饭 (7,000원); （겉바속촉）꽃빵튀김（4개） (4,000원); 캔 콜라 (2,000원); 캔 스프라이트 (2,000원); 캔 환타 (2,000원); 차파이 (3,000원); 빙홍차 (3,000원)"
오금,장털보설렁탕 본점,서울 송파구 중대로 304 1층,https://place.map.kakao.com/9392838,"설렁탕 (13,000원); 털보탕 (15,000원); 해장국선지 (12,000원); 도가니탕 (24,000원); 꼬리곰탕 (29,000원); 모듬수육 (58,000원); 도가니수육 (58,000원); 꼬리찜 (80,000원)"
오금,냠냠족발&보쌈 송파가락점,서울 송파구 오금로36길 39-1 1층,https://place.map.kakao.com/1248851794,"매일매일 갓 삶은 보약왕족발 (30,000원); 환상의 반반세트 2가지 선택 (42,000원); 부드러움의 끝판왕 보들보들 보약보쌈 (32,000원); 오늘은 치킨피자대신 싱글세트 (23,900원); ONLY 고기만 (23,900원); 과일막국수 (5,000원); 날치알주먹밥 (4,000원); 셀프순두부찌개（비조리） (4,000원); 오징어무김치 (3,000원); 매콤달콤 불족소스 (2,000원); 달달한 마늘소스 (2,000원); 유자쌈무 (2,000원); 쌈채소세트 추가 (2,000원); 알배기만(7~10장) (2,000원); 공기밥 (1,000원); 새우젓 (500원); 쌈장 (500원); 마늘 (500원); 콜라 1.2L (2,900원); 사이다 1.2L (2,900원); 제로펩시（뚱캔） (2,000원); 닥터페퍼 제로（뚱캔） (2,000원); 참이슬 후레쉬 (3,500원); 처음처럼 (3,500원); 진로이즈백 (3,500원); 새로 (3,500원); 카스 (4,000원); 테라 (4,000원)"
오금,치킨타운,서울 송파구 마천로 137 1층,https://place.map.kakao.com/16646177,메뉴탭 없음
오금,대한에프에쓰에쓰 서울송파우체국,서울 송파구 오금로 323 지하1층,https://place.map.kakao.com/2096573792,메뉴탭 없음
오금,호프세상한식부페,서울 송파구 중대로23길 20,https://place.map.kakao.com/13929017,메뉴탭 없음
오금,파리바게뜨 가락중앙점,서울 송파구 동남로 202,https://place.map.kakao.com/8124479,"저당 그릭요거트 케이크 (13cm) (24,900원); 통단팥 듬뿍 우유팥빙수 (9,900원); 고구마케이크 (조각) (6,100원); 통곡물 베이글 (3,700원); 촉촉한 고칼슘 우유케익 (2,200원); 아이스 아메리카노 (4,000원); 바질리코타 호밀 샌드위치 (6,700원); 달콤바삭 크룽지 (1,800원); 치킨 디럭스 샌드위치 (6,900원); 한입에 두번 반한 단팥크림빵 (2,100원); 단팥소보루 (2,300원); 고다치즈와 체다치즈를 넣은 롤치즈빵（8개입） (4,600원); 단팥도넛 (2,100원); 프렌치뀐아망 (3,500원); 마늘빵（5개입） (3,200원); 촉촉한 치즈케익 (2,300원); 저당 그릭요거트 미니케이크 (9,900원); 저당 그릭요거트 컵케이크 (5,900원); 쫄깃담백 루스틱 (half) (4,900원); 멀티그레인 호밀빵 (5,900원); 통곡물 깜빠뉴 (5,900원); 크랜베리 호밀깜빠뉴 (half) (5,900원); [파란라벨] 단백질 로만밀 식빵 (4,300원); [파란라벨] 고식이섬유 통밀 식빵 (5,300원); [파란라벨] 홀그레인 오트 식빵 (4,200원); [파란라벨] 고단백 곡물롤 (4,500원); (No 버터, 계란, 우유) 부드러운 모닝롤 (1,100원); (No 버터, 계란, 우유) 부드러운 모닝롤 (4개입) (3,900원); 튜나 호밀샌드위치 (6,700원); 건강한 치킨에그 샌드위치 (7,500원)"
오금,서연이네포차,서울 송파구 송이로17길 50-27,https://place.map.kakao.com/423319831,"홍어삼합 (40,000원); 간재미무침 (25,000원); 홍어전 (25,000원); 해물파전 (20,000원); 골뱅이무침 (20,000원); 오징어볶음소면 (25,000원); 두부전 (15,000원); 굴전 (15,000원); 호박전 (13,000원); 김치전 (13,000원); 감자채전 (15,000원); 제육볶음 (20,000원); 두부김치 (20,000원); 오징어숙희 (20,000원); 닭똥집 (15,000원); 스팸/계란 (15,000원); 닭발볶음 (15,000원); 먹태 (15,000원); 한치 (15,000원); 노가리 (10,000원); 황도 (10,000원); 닭도리탕 (예약) (40,000원); 고추장찌개 (소) (20,000원); 김치찌개 (소) (20,000원); 동태탕 (소) (20,000원); 오뎅탕 (15,000원); 계란찜 (13,000원); 계란말이 (13,000원)"
오금,봉피양 방이점,서울 송파구 양재대로71길 5 1층,https://place.map.kakao.com/8364935,"돼지목심본갈비 (1인분) (36,000원); 봉피양 평양냉면 (16,000원); 한우떡갈비 (200g) (30,000원); 한우도가니탕 (30,000원); 한우갈비탕 (42,000원); 한우곰탕 (19,000원); 벽제설렁탕 (19,000원); 한우양곰탕 (21,000원); 한우백양구이 (1인분) (33,000원); 한우사태수육 (100g) (15,000원); 한우석쇠불고기 (1인분) (55,000원); 한우육회 (1인분) (39,000원)"
오금,크크creamcroissant,서울 송파구 송이로17길 54-28,https://place.map.kakao.com/589872969,메뉴탭 없음
오금,남원골추어탕,서울 송파구 중대로23길 17,https://place.map.kakao.com/17505860,메뉴탭 없음
오금,산체스커피,서울 송파구 성내천로8길 3 1층 102호,https://place.map.kakao.com/568145104,"아메리카노 (2,800원); 카페라떼 (3,500원); 리얼모카 (4,000원); 더치커피 (2,800원); 핸드드립 (3,500원)"
오금,스시무위,서울 송파구 위례성대로20길 24 1층,https://place.map.kakao.com/1244734859,"무위초밥(12p) (16,000원); 스페셜초밥(12p) (22,000원); 연어타다끼 (20,000원); 광어/도미/연어 (12pcs) (24,000원); 장어덮밥 (19,000원); 카이센동 (22,000원); 회덮밥 (11,000원); 알탕 (14,000원); 대구탕 (17,000원); 우동 (8,000원); 돈까스 (8,000원); 소바 (10,000원)"
오금,추미담카페,서울 송파구 중대로25길 16 지하1층,https://place.map.kakao.com/1680977164,메뉴탭 없음
오금,위드치킨,서울 송파구 중대로23길 20 우정쉐르빌지하1층,https://place.map.kakao.com/12275939,메뉴탭 없음
오금,카츠젠 방이본점,서울 송파구 위례성대로18길 32 1층,https://place.map.kakao.com/27305867,"생등심돈카츠 (8,000원); 생안심돈카츠 (8,500원); 매콤돈카츠 (8,000원); 이탈리안 치즈카츠 (9,000원); 정통 돈카츠 (8,000원)"
오금,5K치킨,서울 송파구 중대로23길 20,https://place.map.kakao.com/20913397,메뉴탭 없음
오금,달보드레,서울 송파구 마천로8길 11 삼보빌딩 1층 102호,https://place.map.kakao.com/304876409,메뉴탭 없음
오금,제육이네국물두루치기,서울 송파구 송이로17길 46-29 1층,https://place.map.kakao.com/326403780,"[1인] 고기300g 제육볶음(나도88제육대가) (16,900원); [단품1인] 고기300g 제육볶음(나도88제육대가) (15,900원); [2인] 고기600g 제육볶음(나도88제육대가) (28,900원); [단품2인] 고기600g 제육볶음(나도88제육대가) (26,900원); [1인] 고기300g 국물두루치기(고기듬뿍부탁요) (18,900원); [단품1인] 고기300g 국물두루치기(고기듬뿍부탁요) (17,900원); [2인] 고기600g 국물두루치기(고기폭탄부탁요) (30,900원); [단품2인] 고기600g 국물두루치기(고기폭탄부탁요) (28,900원); 계란찜 (4,000원); 날치알주먹밥 (4,000원); 공기밥 (1,500원); 김가루 1통 (4,000원); 도시락김 (1,000원); 2칸찬(단무지+마요네즈) (1,200원); 단무지 2칸 (1,200원); 마요네즈 2칸 (1,000원); 펩시제로라임 500mL (2,500원); 칠성사이다 500mL (2,500원); 과수원쥬스 190mL (1,200원); 생수 500mL (1,500원); 계란찜 2개 (12,000원)"
오금,선복한우촌총각들,서울 송파구 오금로36길 63,https://place.map.kakao.com/11890831,"육사시미 (1인분) (15,000원); 된장찌개 (5,000원); 등심 (400g) (68,000원); 특수부위 (한판) (100,000원); 육회 (1인분) (15,000원)"
오금,메누하,서울 송파구 중대로25길 11 1층,https://place.map.kakao.com/22321716,메뉴탭 없음
오금,땡큐맘치킨,서울 송파구 오금로 306,https://place.map.kakao.com/658717300,메뉴탭 없음
오금,흑돈1931,서울 송파구 송파대로30길 41-26 1층,https://place.map.kakao.com/857708329,"삼겹살 (17,000원)"
오금,해장쿡 가락점,서울 송파구 송이로17길 58-16 1층,https://place.map.kakao.com/2047466466,메뉴 정보 없음
오금,소야카츠,서울 송파구 오금로36길 42,https://place.map.kakao.com/812493774,"돈카츠 김치나베우동 (10,000원); 히레카츠 안심 (9,500원); 히레반 치즈반 (10,000원); 치즈롤카츠 (12,000원); 모둠카츠 (10,000원); 모둠카츠L (11,000원); 가츠동 (9,000원); 매콤김치가츠동 (9,500원); 기츠믹스동 (9,500원); 가츠에비동 (9,500원); 모둠가츠동 (10,000원); 덴푸라 우동 (10,000원); 유부우동 (7,000원); 김치유부우동 (7,500원); 냉모밀(계절메뉴) (9,000원); 비빔모밀(계절메뉴) (9,000원)"
